VehicleID,CustomerGrade,AuctionPurchaseDate,AuctionPurchaseAmount,AuctionSaleDate,AuctionSaleAmount,VehicleType,Year,Make,Model,Trim,BodyType,AuctionPurchaseOdometer,AutomaticTransmission,DriveType
24941,C,2014-05-08,9040,2015-07-14,4714,SUV,2009,Mercury,Mariner,V6,SUV,94802,1,4X4
7452,C,2014-05-06,13875,2015-07-07,7663.5,Truck,2010,Dodge,Ram Pickup 1500,ST,Pickup,95031,1,4X2
35071,C,2015-04-24,9225,2015-11-25,6322,Car,2008,Buick,Lucerne,CXL,Sedan,80235,1,FWD
20763,B,2013-02-07,8740,2015-03-19,6077.4,Car,2006,Toyota,Camry Solara,SE,Coupe,82746,1,NA
10617,B,2012-09-21,5940,2015-04-02,1977.5,Car,2008,Chevrolet,Impala,LT,Sedan,139140,1,NA
7249,B,2014-03-13,9810,2015-01-13,8978,SUV,2009,Ford,Escape,XLS,SUV,67567,1,FWD
16833,B,2012-10-17,5040,2015-02-19,2025.5,Car,2008,Chrysler,PT Cruiser,Touring,Wagon,109449,1,NA
15914,B,2012-07-12,5310,2015-12-01,1592,Car,2002,Acura,TL,3.2,Sedan,127507,1,NA
25596,B,2014-09-25,9225,2015-10-06,6460.01,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,54207,1,FWD
22247,C,2012-06-05,5740,2015-10-13,1587,Car,2006,Chevrolet,Cobalt,LS,Sedan,75948,1,NA
34750,A,2014-05-30,5725,2015-07-02,2246.1,Car,2006,Chevrolet,Malibu,LT,Sedan,89496,1,FWD
2995,C,2013-12-12,7540,2015-07-29,2736.4,SUV,2009,Dodge,Journey,SE,SUV,96850,1,FWD
34285,B,2013-10-08,11575,2015-10-22,5779,SUV,2010,Toyota,RAV4,Base,SUV,96072,1,4X4
22532,B,2012-09-20,6740,2015-11-24,1282,SUV,2004,Buick,Rendezvous,CX,SUV,98130,1,NA
9799,C,2014-05-01,7440,2015-05-12,7013,Car,2008,Chevrolet,Impala,LS,Sedan,74554,1,FWD
26607,B,2014-03-14,1e4,2015-10-14,5096,SUV,2009,Ford,Escape,XLS,SUV,90243,1,FWD
11711,A,2014-01-17,8440,2015-02-26,8193.7,SUV,2010,Dodge,Journey,SXT,SUV,81693,1,FWD
12750,C,2012-11-28,9400,2015-03-23,3658,Car,2011,Ford,Fiesta,SE,Sedan,50137,1,NA
27626,B,2014-07-30,10800,2015-09-16,5079.5,Car,2010,Dodge,Charger,SXT,Sedan,92924,1,RWD
6587,B,2013-09-20,9440,2015-02-10,6943.5,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,61945,1,FWD
7032,B,2014-01-02,10850,2015-01-20,8036.84,Car,2012,Dodge,Avenger,SE,Sedan,37817,1,FWD
33053,B,2013-11-20,9450,2015-03-10,6213.38,Car,2007,Toyota,Camry,LE,Sedan,84502,1,FWD
8039,B,2014-10-15,8e3,2015-12-15,2933,Car,2009,Chevrolet,HHR,LT,Wagon,89639,1,FWD
21917,B,2011-12-13,9775,2015-04-24,918,Car,2007,Volkswagen,Jetta,Base,Sedan,108868,1,NA
12447,C,2011-10-06,6075,2015-12-11,892.84,SUV,2005,Dodge,Durango,SXT,SUV,124535,1,NA
8888,C,2012-11-14,8642,2015-01-30,4776,Car,2011,Chevrolet,Aveo,LT,Sedan,45470,1,NA
34013,C,2013-06-04,7250,2015-07-23,1572,Car,2009,Chevrolet,HHR,LT,Wagon,93373,1,FWD
277,A,2011-12-07,8400,2015-02-18,3343,Car,2009,Mitsubishi,Galant,ES,Sedan,89507,1,NA
10449,A,2012-06-20,6110,2015-02-19,1487,Car,2007,Chrysler,PT Cruiser,Base,Wagon,79952,1,NA
29626,C,2014-03-20,9360,2015-11-04,3293.94,Car,2011,Chrysler,200,LX,Sedan,77780,1,FWD
32688,B,2013-06-18,7140,2015-02-19,3017.56,Car,2008,Nissan,Versa,1.8 S,Hatchback,98917,1,FWD
30186,C,2012-04-03,5910,2015-04-16,1048.1,SUV,2003,Mercury,Mountaineer,Convenience,SUV,101044,1,NA
16312,B,2011-10-26,7800,2015-01-08,1873,Car,2008,Dodge,Avenger,SE,Sedan,105524,1,NA
406,B,2012-02-02,9675,2015-11-11,2137,Car,2008,Dodge,Charger,Base,Sedan,87409,1,NA
34012,C,2013-06-04,7860,2015-07-30,1409,Car,2009,Chevrolet,Impala,LT,Sedan,834387,1,FWD
2750,C,2013-11-05,6940,2015-11-25,1892.76,Car,2007,Ford,Freestyle,SEL,Wagon,85072,1,FWD
29318,A,2013-09-20,6200,2015-03-19,2387,Car,2007,Chrysler,Sebring,Base,Sedan,97197,1,FWD
7668,B,2014-06-18,9490,2015-09-29,7305.2,Car,2010,Chevrolet,Impala,LT,Sedan,63860,1,FWD
24637,A,2014-02-28,6740,2015-11-10,3715,Car,2008,Dodge,Caliber,R/T,Wagon,91356,1,FWD
24555,B,2014-02-10,7940,2015-03-03,4578.21,Car,2009,Toyota,Corolla,LE,Sedan,103051,1,FWD
3170,B,2014-01-29,6760,2015-11-04,2287,Car,2008,Dodge,Caliber,SE,Wagon,78395,1,FWD
22413,C,2012-08-09,7445,2015-04-29,3480.54,Car,2009,Nissan,Sentra,2.0 S,Sedan,102227,1,NA
34551,C,2014-02-11,7625,2015-11-19,756,Car,2005,Audi,A4,1.8T quattro,Sedan,97883,1,AWD
1639,B,2013-03-14,7140,2015-06-03,5360,Truck,2005,Dodge,Ram Pickup 1500,ST,Pickup,92105,1,NA
24594,C,2014-02-19,7600,2015-11-24,3801.56,Car,2008,Mercury,Sable,Base,Sedan,85230,1,AWD
10367,B,2012-04-19,6710,2015-03-26,2338,Car,2008,Chevrolet,Cobalt,LT,Sedan,108960,1,NA
33697,C,2014-08-14,8740,2015-07-07,4514.33,Car,2008,Nissan,Altima,2.5 S,Sedan,99832,1,FWD
26170,C,2012-06-15,5e3,2015-05-19,338,SUV,2003,Dodge,Durango,SLT,SUV,97501,1,NA
28336,B,2011-05-11,5975,2015-10-29,202,SUV,2002,Jeep,Liberty,Sport,SUV,107992,1,NA
17698,B,2013-10-30,9240,2015-02-26,6215.38,Truck,2007,Dodge,Dakota,ST,Pickup,82571,1,4WD
21972,B,2012-01-11,8150,2015-03-10,2742,SUV,2003,Ford,Explorer,XLS,SUV,75542,1,NA
19600,C,2013-09-24,9540,2015-02-26,4107,Car,2004,Mercedes-Benz,E-Class,E 320 4MATIC,Sedan,95115,1,AWD
13654,C,2012-04-18,6710,2015-02-11,2197.98,Car,2007,Suzuki,Forenza,Base,Sedan,64132,1,NA
26116,A,2012-01-12,7575,2015-05-05,6235,SUV,2009,Jeep,Patriot,Sport,SUV,108129,1,NA
8718,C,2012-08-01,7065,2015-05-26,3413,Car,2006,Chevrolet,Impala,LS,Sedan,100033,1,NA
29649,B,2014-04-03,8750,2015-10-06,4717,Van,2005,Toyota,Sienna,XLE 7 Passenger,Mini-Van,91633,1,FWD
25274,C,2014-07-07,9925,2015-08-25,5628,SUV,2011,Dodge,Journey,Mainstreet,SUV,99063,1,FWD
13522,B,2011-12-14,9480,2015-10-20,2832,SUV,2009,Mercury,Mariner,Premier I4,SUV,130213,1,NA
421,C,2012-02-22,5050,2015-01-14,488,Car,2005,Chevrolet,Aveo,LS,Sedan,98398,0,NA
30423,C,2012-09-11,6940,2015-04-30,2748.1,Car,2006,Ford,Fusion,V6 SE,Sedan,100101,1,NA
13640,A,2012-04-11,5510,2015-09-29,83,Van,2003,Dodge,Grand Caravan,Sport,Mini-Van,96526,1,NA
4995,B,2012-05-22,7340,2015-11-03,2901,Car,2009,Ford,Taurus,SE,Sedan,123840,1,NA
31943,C,2015-04-01,8625,2015-12-07,2927,SUV,2008,Dodge,Nitro,SXT,SUV,103114,1,4WD
1985,C,2013-05-30,8740,2015-04-01,3234.91,Car,2006,Chrysler,300,Base,Sedan,97028,1,RWD
675,B,2012-06-20,7e3,2015-07-08,973,Car,2009,Dodge,Caliber,SE,Wagon,134051,1,NA
8129,B,2014-11-14,8565,2015-10-27,4594,Car,2010,Chevrolet,Malibu,LT,Sedan,78429,1,FWD
31765,A,2014-08-27,6140,2015-06-25,5533.1,Car,2007,Chevrolet,HHR,LT,Wagon,81398,1,FWD
6520,C,2013-09-05,9510,2015-06-16,3714.78,Car,2008,Dodge,Charger,Base,Sedan,97515,1,RWD
13968,B,2012-10-16,8780,2015-10-29,2780,SUV,2007,Dodge,Durango,SXT,SUV,71663,1,NA
10350,A,2012-04-09,8100,2015-04-02,2455.5,Car,2006,Mercury,Milan,I-4 Premier,Sedan,83911,1,NA
669,B,2012-06-20,7475,2015-04-02,2258,Car,2005,Honda,Accord,EX w/Leather,Sedan,107521,1,NA
12547,C,2012-04-19,7110,2015-03-02,3168,Car,2005,Mazda,Mazda6,i,Sedan,87761,1,NA
34844,B,2014-08-05,7490,2015-07-30,1004,SUV,2007,Chevrolet,TrailBlazer,LT,SUV,92234,1,4WD
2540,C,2013-09-23,11075,2015-02-04,7889,Car,2012,Chevrolet,Impala,LS Fleet,Sedan,40711,1,FWD
20615,C,2012-09-24,10500,2015-04-17,5572.63,Car,2011,Mitsubishi,Galant,FE,Sedan,37536,1,NA
7906,B,2014-08-21,9040,2015-05-12,8288.73,SUV,2007,Jeep,Commander,Sport,SUV,79962,1,4WD
23004,A,2013-01-04,11690,2015-12-29,4864.82,SUV,2010,Jeep,Patriot,Sport,SUV,43300,0,NA
30947,B,2013-08-06,9310,2015-03-03,7205,SUV,2011,Jeep,Patriot,Latitude,SUV,95431,1,4X2
19145,C,2012-12-12,10225,2015-02-26,6951.65,Car,2007,Honda,Accord,EX-L,Sedan,77023,1,NA
22949,B,2012-12-13,9225,2015-11-24,4716,Car,2006,Toyota,Camry,Standard,Sedan,96231,1,NA
23751,C,2013-08-12,5140,2015-08-18,415,Car,2008,Kia,Rio,LX,Sedan,66957,1,FWD
34368,B,2013-11-13,8730,2015-08-27,712,Car,2005,Honda,Accord,EX V-6,Sedan,64740,1,FWD
17916,A,2014-01-31,10335,2015-01-22,8189.15,Car,2006,Toyota,Avalon,Limited,Sedan,98838,1,FWD
30589,A,2012-12-18,10875,2015-10-29,5387.55,Car,2010,Kia,Soul,!,Wagon,58053,1,NA
19999,A,2014-05-20,10775,2015-07-30,8585.95,Truck,2006,Honda,Ridgeline,RT,Pickup,100090,1,AWD
26376,B,2013-03-28,8760,2015-06-03,785,Car,2008,Chevrolet,Impala,LT,Sedan,89901,1,FWD
14138,B,2012-12-31,6740,2015-10-28,1651.24,Van,2007,Chrysler,Town and Country,Touring,Mini-Van,85074,1,NA
33329,B,2014-03-20,7800,2015-04-14,3135.18,Car,2008,Ford,Focus,SE,Sedan,92088,1,FWD
35089,B,2013-09-17,5540,2015-12-10,1987,SUV,2005,Hyundai,Santa Fe,LX,SUV,93088,1,FWD
15408,C,2014-05-21,9440,2015-12-16,5305.26,SUV,2006,Chevrolet,Tahoe,LS,SUV,94427,1,RWD
18638,C,2011-08-04,8065,2015-03-12,2801.5,SUV,2004,Jeep,Liberty,Limited,SUV,119286,1,NA
16880,C,2012-11-06,7240,2015-03-12,3129.56,Car,2008,Toyota,Yaris,Base,Sedan,63188,1,NA
32149,A,2012-06-20,7095,2015-03-03,2744.5,Car,2005,Chrysler,Pacifica,Touring,Wagon,96052,1,NA
26900,C,2014-03-14,10100,2015-06-17,6495,Car,2010,Chrysler,300,Touring,Sedan,84607,1,RWD
30719,A,2013-02-19,8810,2015-03-12,5508.1,Car,2009,Ford,Taurus,SE,Sedan,89687,1,NA
5714,C,2012-12-28,10420,2015-01-20,4170.16,SUV,2006,Nissan,Pathfinder,SE,SUV,77309,1,NA
10237,B,2011-11-28,10100,2015-08-20,2595.5,Car,2008,Dodge,Charger,Base,Sedan,95168,1,NA
11825,C,2014-02-26,11480,2015-05-14,6857.5,Truck,2005,Ford,F-150,Lariat,Pickup,1408344,1,RWD
15681,B,2014-10-21,8290,2015-12-16,4989.1,Car,2010,Dodge,Avenger,R/T,Sedan,86628,1,FWD
18366,B,2014-07-23,9740,2015-06-18,7237.5,SUV,2007,Dodge,Nitro,SLT,SUV,88624,1,4WD
520,B,2012-04-24,9985,2015-07-23,3556.58,Car,2007,Chrysler,300,Touring,Sedan,170274,1,NA
12667,C,2012-09-19,5140,2015-03-20,2480,Car,2003,Mazda,Protege,ES,Sedan,92837,1,NA
6653,B,2013-09-27,7500,2015-03-10,2837,Car,2008,Dodge,Caliber,SXT,Wagon,90119,1,FWD
18297,A,2014-06-24,10240,2015-04-30,8782.2,SUV,2007,Toyota,RAV4,Sport,SUV,92897,1,FWD
27998,C,2013-10-28,10085,2015-08-06,4085.33,Car,2011,Ford,Fusion,SE,Sedan,62468,1,FWD
29184,A,2013-06-27,8670,2015-05-06,6008,Van,2010,Dodge,Grand Caravan,SE,Mini-Van,94315,1,FWD
12413,C,2011-07-20,9605,2015-02-16,5208,SUV,2008,Jeep,Patriot,Sport,SUV,88574,0,NA
29942,B,2014-10-02,7700,2015-07-28,6862.31,Car,2012,Mitsubishi,Galant,FE,Sedan,64685,1,FWD
22217,A,2012-05-31,7910,2015-08-04,617,Car,2008,Chevrolet,HHR,LS,Wagon,80477,1,NA
33564,C,2014-06-13,10875,2015-02-19,4828.5,Truck,2006,Dodge,Dakota,SLT,Pickup,96875,1,4WD
23224,C,2013-03-07,5640,2015-06-09,2154,Car,2007,Chrysler,PT Cruiser,Base,Wagon,59500,1,NA
16350,C,2011-11-30,10785,2015-04-08,7761.82,SUV,2007,Dodge,Durango,SLT,SUV,68759,1,NA
5316,A,2012-09-19,7935,2015-03-24,4503.05,Car,2006,Volkswagen,Jetta,2.5,Sedan,67326,1,NA
8671,A,2012-06-26,10270,2015-01-21,3455,SUV,2006,Dodge,Durango,SLT,SUV,89540,1,NA
15720,D,2014-11-14,4700,2015-11-17,2969,Van,2005,Chrysler,Town and Country,Base,Mini-Van,80533,1,FWD
16656,A,2012-07-25,8210,2015-07-23,4258.49,Car,2008,Chevrolet,Impala,LS,Sedan,68780,1,NA
35445,B,2014-08-22,10445,2015-07-30,4982.7,Car,2012,Nissan,Altima,2.5,Sedan,62437,1,FWD
13439,B,2011-10-04,8115,2015-07-22,1312,Car,2007,Mazda,Mazda6,s Touring,Sedan,130563,0,NA
11726,C,2014-01-23,6340,2015-10-21,3220,Car,2009,Nissan,Versa,1.6,Sedan,46316,1,FWD
34782,B,2014-06-16,8725,2015-11-19,2584,SUV,2009,Jeep,Patriot,Sport,SUV,99829,1,4X4
18055,A,2014-03-26,6440,2015-05-28,5800.5,SUV,2006,Chevrolet,Equinox,LS,SUV,91407,1,FWD
17227,D,2013-05-01,5240,2015-08-12,2,Car,2005,Suzuki,Forenza,S,Sedan,73599,1,NA
7966,B,2014-09-18,8715,2015-02-24,8246,Car,2012,Ford,Focus,SEL,Sedan,80885,1,FWD
21625,B,2015-04-02,8300,2015-11-25,4288.5,Car,2009,Mazda,Mazda6,i Sport,Sedan,81356,1,FWD
3862,B,2014-06-11,7140,2015-05-20,4312.2,Car,2007,Toyota,Corolla,CE,Sedan,70289,1,FWD
20285,C,2015-03-17,9630,2015-10-15,6638.7,Car,2011,Chevrolet,Cruze,LT,Sedan,61096,1,FWD
21763,A,2011-10-04,9400,2015-01-20,3252.04,Car,2008,Pontiac,G6,Base,Sedan,899451,1,NA
33575,C,2014-06-17,7875,2015-11-24,4331.31,Car,2009,Chevrolet,Impala,LT,Sedan,86717,1,FWD
28505,B,2012-02-21,7275,2015-03-03,670,SUV,2004,Jeep,Liberty,Columbia Edition,SUV,87287,1,NA
22409,B,2012-08-08,8455,2015-01-06,5550.96,Car,2007,Toyota,Camry,LE,Sedan,131586,1,NA
17756,C,2013-11-19,7540,2015-02-12,286.2,Car,2010,Dodge,Avenger,SXT,Sedan,97490,1,FWD
17473,C,2013-08-16,8440,2015-11-18,4287,Car,2010,Chrysler,Sebring,Touring,Sedan,65938,1,FWD
14661,C,2013-08-08,8940,2015-12-16,4422.5,Truck,2004,GMC,Sierra 1500,SLE,Pickup,97363,1,RWD
9271,C,2013-07-31,11790,2015-02-16,6616,Car,2006,Mercedes-Benz,C-Class,C 230 Sport,Sedan,76553,1,RWD
31866,B,2014-11-26,7700,2015-12-17,5023.4,Car,2008,Ford,Fusion,I4 SEL,Sedan,83128,1,FWD
1734,C,2013-04-09,9125,2015-10-01,1879,Car,2010,Chevrolet,Malibu,LS Fleet,Sedan,96571,1,NA
28591,A,2012-05-29,7440,2015-05-14,1362,SUV,2006,Jeep,Liberty,Sport,SUV,107348,0,NA
6349,C,2013-07-25,7750,2015-12-01,3893,Truck,2006,Chevrolet,Silverado 1500,Work Truck,Pickup,108351,1,RWD
26821,B,2014-01-28,5040,2015-12-15,2952,Car,2008,Ford,Focus,SE,Sedan,103645,1,FWD
4752,A,2011-12-21,10342,2015-05-05,6677.61,Car,2010,Mitsubishi,Galant,FE,Sedan,77602,1,NA
28543,B,2012-04-18,8910,2015-09-08,4700,Car,2007,Chrysler,Sebring,Base,Sedan,109925,1,NA
27523,B,2014-05-14,8405,2015-03-18,4603,Car,2010,Ford,Focus,SE,Sedan,95053,1,FWD
22755,A,2012-11-01,7210,2015-01-06,1642.65,SUV,2007,Chevrolet,TrailBlazer,LS,SUV,81111,1,NA
23987,B,2013-10-02,8525,2015-02-06,3433,Car,2009,Chrysler,Sebring,Limited,Sedan,56654,1,FWD
31520,B,2014-04-23,10775,2015-08-26,5302,Car,2011,Ford,Taurus,SE,Sedan,98315,1,FWD
35171,C,2013-12-06,6740,2015-08-18,2765.16,Car,2006,Honda,Civic,LX,Coupe,81982,1,FWD
21447,C,2014-07-01,9020,2015-07-09,4477,Car,2006,BMW,3 Series,325i,Sedan,91866,1,RWD
17809,B,2013-12-10,6840,2015-05-14,4100,Car,2008,Chevrolet,HHR,LT,Wagon,84439,1,FWD
18732,B,2011-12-06,7775,2015-07-23,2380.98,Car,2008,Chevrolet,Impala,LS,Sedan,63336,1,NA
12338,C,2014-12-18,8245,2015-11-25,6650,Car,2012,Ford,Focus,SE,Hatchback,62405,1,FWD
3569,C,2014-04-10,12375,2015-05-14,7335.6,Car,2006,BMW,3 Series,330i,Sedan,98804,1,RWD
7050,A,2014-01-14,8760,2015-08-25,6295,SUV,2007,Nissan,Xterra,S,SUV,71009,1,RWD
30529,C,2012-11-13,12490,2015-12-03,4318.3,SUV,2011,Ford,Escape,Limited,SUV,83050,1,NA
12211,C,2014-09-10,8440,2015-06-18,7577.5,Car,2008,Chevrolet,Malibu,LT,Sedan,77503,1,FWD
3908,C,2014-06-19,8540,2015-12-15,3116.72,Car,2008,Buick,Lucerne,CX,Sedan,86821,1,FWD
29284,B,2013-09-04,6780,2015-11-25,1870.8,Car,2006,Scion,tC,Base,Hatchback,102289,1,FWD
33521,B,2014-06-04,9740,2015-10-13,4678.01,Van,2009,Mazda,Mazda5,Grand Touring,Mini-Van,64922,1,FWD
20319,B,2011-09-22,9875,2015-02-09,5113,SUV,2006,Jeep,Commander,Base,SUV,99724,1,NA
3357,C,2014-02-27,10540,2015-12-16,4984.25,Car,2011,Ford,Fusion,SE,Sedan,80088,1,FWD
13239,C,2014-05-30,8540,2015-03-20,6415.75,Car,2007,Toyota,Corolla,S,Sedan,90303,1,FWD
5759,A,2013-01-14,8225,2015-07-02,1902,Car,2008,Nissan,Altima,2.5 SL,Sedan,97097,1,NA
31569,C,2014-05-13,10790,2015-11-25,4407,Car,2012,Ford,Fusion,SE,Sedan,85491,1,FWD
7417,C,2014-04-29,5560,2015-10-07,2241,Car,2004,Chrysler,Pacifica,Base,Wagon,98321,1,FWD
15054,B,2014-01-03,6540,2015-06-24,3042,SUV,2005,Jeep,Liberty,Renegade,SUV,100753,1,RWD
3582,B,2014-04-11,8325,2015-04-22,5155,Car,2009,Pontiac,G6,Base,Sedan,71261,1,FWD
28099,B,2014-03-11,10185,2015-04-23,9272.16,SUV,2010,Hyundai,Santa Fe,GLS,SUV,93519,1,FWD
14635,C,2013-07-26,8940,2015-11-05,5624.85,Car,2008,Chevrolet,Malibu,LT,Sedan,80908,1,FWD
11020,B,2013-03-20,6440,2015-04-23,3745.5,Car,2006,Pontiac,G6,Base,Sedan,60313,1,NA
6135,A,2013-05-21,8260,2015-05-05,0,SUV,2008,Ford,Escape,XLT,SUV,893648,1,FWD
6894,C,2013-11-21,7250,2015-05-12,1678.11,Car,2005,Ford,Five Hundred,SEL,Sedan,88291,1,FWD
17431,A,2013-08-01,7240,2015-09-29,3257,Car,2005,Toyota,Camry,LE,Sedan,98088,1,FWD
18093,B,2014-04-09,8740,2015-12-15,2146.45,SUV,2007,Ford,Explorer,XLT,SUV,96885,1,4WD
30320,B,2012-08-02,5840,2015-02-26,3598.1,Car,2006,Pontiac,G6,Base,Sedan,104974,1,NA
20181,C,2014-10-07,6100,2015-10-22,5451.5,Car,2008,Nissan,Sentra,2.0 S,Sedan,41426,1,FWD
34550,B,2014-02-11,6040,2015-01-22,3180.1,Car,2007,Nissan,Sentra,2.0 SL,Sedan,79055,1,FWD
34091,C,2013-07-17,7850,2015-02-05,3972.39,SUV,2009,Dodge,Journey,SE,SUV,99206,1,FWD
1406,C,2013-01-03,7540,2015-11-04,2367,Car,2008,Dodge,Caliber,SE,Wagon,63117,1,NA
6936,C,2013-12-05,10150,2015-04-21,7272.19,Truck,2007,Dodge,Ram Pickup 1500,SLT,Pickup,103131,1,RWD
21184,C,2014-01-16,7440,2015-05-26,6183.5,SUV,2006,Chevrolet,TrailBlazer,LS,SUV,81180,1,4WD
34315,C,2013-10-23,10575,2015-07-23,8142,Car,2010,Chevrolet,Malibu,LT,Sedan,52538,1,FWD
16417,B,2012-01-25,6475,2015-09-09,12,Car,2008,Dodge,Caliber,SE,Wagon,192971,1,NA
35177,A,2013-12-12,10540,2015-02-12,6528,Car,2007,Chrysler,300,Touring,Sedan,72597,1,RWD
30180,B,2012-01-24,6825,2015-03-05,2364.1,SUV,2007,Chevrolet,TrailBlazer,LS,SUV,84418,1,NA
7418,C,2014-04-29,5360,2015-09-29,2093,Car,2005,Chrysler,Pacifica,Touring,Wagon,89692,1,FWD
21481,B,2014-07-29,9140,2015-10-08,4523.7,SUV,2006,GMC,Envoy,Denali,SUV,82033,1,RWD
4281,D,2014-12-09,5020,2015-11-04,2867.2,Car,2010,Hyundai,Accent,GLS,Sedan,79459,1,FWD
12332,A,2014-12-12,7900,2015-12-16,4231.5,Car,2011,Ford,Fiesta,SES,Hatchback,53238,1,FWD
2372,D,2013-08-22,7805,2015-09-23,3827,Car,2010,Ford,Fusion,SE,Sedan,98705,1,FWD
3204,C,2014-02-05,7525,2015-09-16,1087,Car,2006,Chrysler,Pacifica,Touring,Wagon,93481,1,FWD
15442,C,2014-06-03,9880,2015-09-01,3740,SUV,2008,Hyundai,Santa Fe,GLS,SUV,61992,1,FWD
16068,B,2013-09-04,8240,2015-10-20,4973.27,Car,2010,Mitsubishi,Galant,FE,Sedan,67798,1,FWD
31167,C,2013-11-13,9760,2015-09-17,3443.63,Car,2011,Hyundai,Sonata,GLS,Sedan,87875,1,FWD
27351,A,2015-02-03,8935,2015-09-02,8020,SUV,2009,Hyundai,Santa Fe,SE,SUV,117048,1,AWD
11925,C,2014-04-16,8540,2015-11-10,3277.5,Car,2009,Chevrolet,Impala,LT,Sedan,94933,1,FWD
5751,B,2013-01-11,8050,2015-01-27,5212.12,Car,2008,Toyota,Corolla,LE,Sedan,72792,1,NA
9600,C,2014-01-14,4140,2015-05-26,3038,Car,2006,Nissan,Sentra,1.8 S,Sedan,123343,1,FWD
6878,C,2013-11-20,5540,2015-07-14,2130.6,Car,2005,Chevrolet,Cobalt,Base,Coupe,74883,1,FWD
30371,B,2012-08-22,5110,2015-10-26,352,SUV,2002,Chevrolet,TrailBlazer,LS,SUV,91680,1,NA
25940,B,2015-02-19,6365,2015-11-10,6800.05,Truck,2006,Toyota,Tacoma,Base,Pickup,106047,1,RWD
29466,C,2013-12-18,6070,2015-11-12,1273.5,Car,2007,Chevrolet,Malibu,LS,Sedan,98521,1,FWD
25406,C,2014-07-31,7735,2015-09-23,2362,Car,2007,Volkswagen,Passat,Base,Sedan,87596,1,FWD
7511,C,2014-05-15,11380,2015-06-16,8890.22,Truck,2008,Dodge,Ram Pickup 1500,SLT,Pickup,79141,1,RWD
11956,C,2014-04-28,9515,2015-01-08,6158,Car,2006,Cadillac,CTS,Base,Sedan,90270,1,RWD
30399,B,2012-09-04,6375,2015-10-01,1600,Car,2008,Honda,Civic,LX,Coupe,120652,0,NA
9691,C,2014-02-26,6710,2015-06-16,5396,Car,2008,Kia,Optima,LX,Sedan,94863,1,FWD
4554,B,2011-09-15,9145,2015-05-19,2443.5,Car,2007,Pontiac,G6,Base,Sedan,124709,1,NA
12165,C,2014-08-11,8805,2015-12-23,4378,Car,2007,Ford,Mustang,V6 Deluxe,Convertible,80245,1,RWD
27634,A,2014-08-06,9530,2015-10-14,6252,Truck,2008,Dodge,Ram Pickup 1500,ST,Pickup,51601,1,RWD
26802,B,2014-01-21,6840,2015-02-04,2943,Car,2005,Nissan,Altima,2.5 S,Sedan,81029,1,FWD
19257,C,2013-02-28,6040,2015-02-27,1325,Car,2006,Chevrolet,Cobalt,LS,Sedan,91242,1,NA
16203,B,2014-11-05,5100,2015-11-03,2846.21,Car,2007,Pontiac,G6,Base,Sedan,97641,1,FWD
8160,C,2014-12-05,8230,2015-12-29,4488.35,Car,2010,Chevrolet,Impala,LS,Sedan,78298,1,FWD
31078,B,2013-10-03,10775,2015-04-02,6160.34,Car,2012,Chevrolet,Malibu,LT,Sedan,60148,1,FWD
5994,C,2013-04-10,9490,2015-04-28,2792.61,Car,2008,Volvo,S40,2.4i,Sedan,74980,1,NA
32420,B,2013-01-03,11275,2015-12-01,3984,Car,2006,BMW,3 Series,330i,Sedan,99289,1,NA
25731,A,2014-11-11,10100,2015-12-08,6899,Car,2011,Ford,Taurus,SE,Sedan,83419,1,FWD
25000,B,2014-05-19,11175,2015-07-07,6943.07,Car,2009,Honda,Accord,LX,Sedan,89007,1,FWD
25756,B,2014-11-20,7360,2015-10-20,5606,Car,2012,FIAT,500,Sport,Hatchback,71472,1,FWD
27490,B,2014-04-16,5920,2015-12-10,2737.51,Car,2008,Hyundai,Accent,GLS,Sedan,76861,1,FWD
5276,B,2012-09-04,4905,2015-01-06,1640.61,Car,2006,Chrysler,Sebring,Base,Sedan,111573,1,NA
29628,B,2014-03-21,6200,2015-10-08,2964.9,SUV,2005,Chevrolet,TrailBlazer,LT,SUV,79320,1,RWD
24396,C,2013-12-30,8835,2015-04-21,3662,Car,2008,Dodge,Charger,Base,Sedan,99642,1,RWD
11674,B,2013-12-19,5940,2015-06-03,2973.01,Car,2004,Chrysler,Pacifica,Base,Wagon,84261,1,FWD
24416,C,2014-01-08,10845,2015-08-11,4184.72,Car,2012,Mazda,Mazda6,i Sport,Sedan,63792,1,FWD
14213,C,2013-02-06,6140,2015-02-17,3065,Van,2006,Chrysler,Town and Country,Touring,Mini-Van,95487,1,NA
6818,C,2013-11-06,8940,2015-04-14,2892.5,Car,2008,Chevrolet,Impala,LT,Sedan,86336,1,FWD
17526,A,2013-09-03,7440,2015-01-29,4643.91,Car,2006,Chevrolet,Malibu,LTZ,Sedan,71811,1,FWD
35624,B,2015-03-18,12100,2015-10-14,8289,Truck,2007,Ford,F-150,XLT,Pickup,106961,1,4WD
20917,A,2013-06-20,10240,2015-10-20,807,Car,2010,Ford,Fusion,S,Sedan,47213,1,FWD
13638,B,2012-04-04,9510,2015-06-09,3071,Car,2007,Pontiac,G6,Base,Sedan,120579,1,NA
9529,B,2013-11-26,7470,2015-08-11,3635.5,Car,2007,Chevrolet,Impala,LT,Sedan,94186,1,FWD
